comment_id,comment_text,video_title,channel_name,likes,reply_count,published_date,vader_compound,tb_polarity,tb_subjectivity,sentiment_label,language_detected
CMT00159,This video is absolutely amazing! Loved every second of it! Keep it up! 😊,Web Development with Flask,Sentdex,13,8,2024-03-02 02:59:00,0.7511,0.5994,0.4777,Positive,English
CMT00160,"Wow this is so good, subscribing right now! Great work. 💯",Neural Networks Tutorial,freeCodeCamp,65,24,2025-01-19 02:43:00,0.7699,0.9794,0.8713,Positive,English
CMT00161,"This is misleading information, do not trust this. Please reply. ❌",Data Science with Pandas,KrishNaik,4,0,2024-01-24 09:29:00,-0.8785,-0.0568,0.6388,Negative,English
CMT00162,"Clickbait title, the video has nothing to do with it. Thanks! 🤦",Machine Learning Crash Course,TechWithTim,10,10,2025-03-05 19:49:00,-0.7573,-0.6711,0.849,Negative,English
CMT00163,"Incredible work, keep it up! You are the best! Thanks! 😊",Python Tutorial for Beginners,StatQuest,50,28,2024-08-27 17:13:00,0.6083,0.4741,0.7035,Positive,Tamil
CMT00164,"Your teaching style is wonderful, please make more videos! Please reply. ✨",Reinforcement Learning Guide,3Blue1Brown,38,15,2024-11-05 04:42:00,0.2701,0.9206,0.517,Positive,English
CMT00165,"You are a genius, this was so helpful for my exam! 👍",Neural Networks Tutorial,Telusko,4,3,2024-02-18 11:41:00,0.9416,0.8857,0.6371,Positive,English
CMT00166,"Stopped watching at 2 minutes, absolute waste of my time. Thanks! 🚫",Deep Learning Explained,CampusX,18,4,2025-04-19 01:35:00,-0.8497,-0.6424,0.4301,Negative,English
CMT00167,"Horrible video, the examples make no sense at all. Keep it up! 👎",Web Development with Flask,Sentdex,3,4,2024-07-14 01:17:00,-0.7617,-0.8068,0.4017,Negative,Hinglish
CMT00168,"The explanation is crystal clear, thank you so much! Keep it up! ❤️",Deep Learning Explained,3Blue1Brown,10,4,2024-01-16 06:59:00,0.2269,0.7736,0.252,Positive,Hindi
CMT00169,"Nothing new here, just copied from other videos. Keep it up! 😤",Deep Learning Explained,Telusko,0,1,2024-10-16 12:29:00,-0.1304,-0.3392,0.5269,Negative,English
CMT00170,"Perfect explanation, exactly what I was looking for! Great work. 🙌",Deep Learning Explained,3Blue1Brown,44,20,2025-02-27 01:36:00,0.8798,0.4927,0.7913,Positive,Hindi
CMT00171,"You are a genius, this was so helpful for my exam! Great work. 💯",Data Science with Pandas,KrishNaik,56,21,2024-08-23 12:36:00,0.9287,0.6002,0.7667,Positive,English
CMT00172,"Boring and repetitive, just reading the slides word by word. Keep it up! 🚫",Data Science with Pandas,3Blue1Brown,0,0,2024-05-23 23:34:00,-0.7481,-0.2195,0.4907,Negative,English
CMT00173,Not sure if this matches what I was looking for. 😐,Neural Networks Tutorial,CodeBasics,3,1,2024-03-10 22:09:00,-0.0373,0.0277,0.1073,Neutral,English
CMT00174,"Best channel on YouTube for learning, period! 🙌",SQL for Data Analysis,TechWithTim,12,0,2025-02-25 00:01:00,0.6495,0.9372,0.5235,Positive,English
CMT00175,I watched this video today. Thanks! 🤷,Machine Learning Crash Course,Sentdex,5,4,2024-06-01 07:12:00,0.0002,0.0158,0.5958,Neutral,English
CMT00176,Finally someone explained this topic correctly! Please reply. 🙌,Deep Learning Explained,KrishNaik,9,4,2024-03-23 20:54:00,0.1243,0.9613,0.6199,Positive,English
CMT00177,Finally someone explained this topic correctly! 😊,Data Science with Pandas,Sentdex,58,31,2025-03-20 20:50:00,0.5695,0.1033,0.365,Positive,English
CMT00178,"Okay video, nothing special really. Great work. 📌",Python Tutorial for Beginners,Sentdex,2,2,2024-02-03 05:59:00,-0.0231,0.0294,0.7803,Neutral,English
CMT00179,"Horrible video, the examples make no sense at all. Please reply. 😤",Neural Networks Tutorial,Telusko,27,10,2025-01-28 23:08:00,-0.1169,-0.7157,0.7324,Negative,Hindi
CMT00180,"This video deserves way more views, so underrated! Great work. 🔥",Reinforcement Learning Guide,Programming with Mosh,7,6,2024-11-30 00:40:00,0.1005,0.4652,0.3187,Positive,English
CMT00181,"You are a genius, this was so helpful for my exam! 💯",Reinforcement Learning Guide,CampusX,20,7,2024-03-16 02:17:00,0.9347,0.4603,0.2234,Positive,Hindi
CMT00182,Finally someone explained this topic correctly! Great work. 😊,SQL for Data Analysis,3Blue1Brown,6,4,2024-04-14 04:05:00,0.3477,0.1512,0.2499,Positive,English
CMT00183,"Stopped watching at 2 minutes, absolute waste of my time. Please reply. 👎",Reinforcement Learning Guide,3Blue1Brown,25,12,2024-01-13 09:26:00,-0.8929,-0.9149,0.4102,Negative,English
CMT00184,"Okay video, nothing special really. Thanks! 🤷",Data Science with Pandas,CampusX,10,4,2024-10-01 15:09:00,0.0058,-0.0264,0.1506,Neutral,English
CMT00185,"This changed my life, thank you from the bottom of my heart! ❤️",SQL for Data Analysis,Programming with Mosh,14,6,2025-04-13 03:08:00,0.7857,0.3931,0.3437,Positive,English
CMT00186,Watching this as part of my coursework. Keep it up! 😶,Reinforcement Learning Guide,CodeBasics,5,2,2024-11-24 19:44:00,0.0243,-0.0136,0.2607,Neutral,English
CMT00187,The slides are visible and readable. Please reply. 📌,Deep Learning Explained,3Blue1Brown,8,6,2024-10-14 12:23:00,-0.0167,0.0156,0.1911,Neutral,Hinglish
CMT00188,"I cannot believe this has so many views, very disappointing. 😡",SQL for Data Analysis,KrishNaik,8,7,2024-10-25 22:04:00,-0.8209,-0.2708,0.7552,Negative,English
CMT00189,"Your teaching style is wonderful, please make more videos! Keep it up! 💯",Machine Learning Crash Course,freeCodeCamp,37,38,2025-05-05 18:25:00,0.2775,0.6757,0.5275,Positive,Hindi
CMT00190,"This is misleading information, do not trust this. 👎",Deep Learning Explained,3Blue1Brown,2,1,2024-02-15 18:41:00,-0.3305,-0.2283,0.642,Negative,English
CMT00191,"Amazing quality content, you are a legend! Please reply. ❤️",Computer Vision with OpenCV,Telusko,4,4,2024-08-14 14:23:00,0.1496,0.1437,0.4129,Positive,Tamil
CMT00192,The presenter is very unclear and keeps making mistakes. 🚫,Natural Language Processing Basics,StatQuest,22,2,2024-04-28 23:09:00,-0.8483,-0.0522,0.3787,Negative,English
CMT00193,Not sure if this matches what I was looking for. 📌,SQL for Data Analysis,3Blue1Brown,11,1,2024-11-03 01:51:00,-0.0014,-0.0019,0.6686,Neutral,English
CMT00194,"Disappointed with this content, expected much better. Please reply. 💀",Data Science with Pandas,3Blue1Brown,10,8,2025-03-12 14:14:00,-0.1159,-0.2965,0.7382,Negative,Hinglish
CMT00195,"Amazing quality content, you are a legend! Keep it up! ❤️",Reinforcement Learning Guide,StatQuest,20,12,2024-01-05 22:13:00,0.4218,0.7505,0.2646,Positive,Tamil
CMT00196,Came here from Google search. Great work. 👀,Web Development with Flask,KrishNaik,2,3,2024-04-26 08:42:00,0.0062,0.024,0.7901,Neutral,English
CMT00197,Finally someone explained this topic correctly! Great work. ✨,SQL for Data Analysis,Programming with Mosh,64,11,2024-10-31 19:37:00,0.6246,0.6077,0.1678,Positive,English
CMT00198,"Your teaching style is wonderful, please make more videos! Please reply. 👍",Neural Networks Tutorial,StatQuest,113,38,2024-05-21 18:24:00,0.1599,0.4046,0.4384,Positive,English
CMT00199,"Disappointed with this content, expected much better. Thanks! 💀",Web Development with Flask,freeCodeCamp,21,19,2024-02-24 11:00:00,-0.4684,-0.5348,0.4877,Negative,English
CMT00200,Not sure if this matches what I was looking for. Keep it up! 📌,SQL for Data Analysis,freeCodeCamp,7,2,2024-03-25 18:01:00,0.0122,-0.0073,0.7367,Neutral,English
CMT00201,I have been struggling with this for days and you explained it so simply! Please reply. 🙌,SQL for Data Analysis,Telusko,51,32,2024-04-25 18:07:00,0.5554,0.2098,0.3143,Positive,English
CMT00202,"Terrible explanation, I understand nothing after watching this. Keep it up! 😤",Machine Learning Crash Course,KrishNaik,0,1,2024-02-03 14:16:00,-0.2756,-0.5807,0.3789,Negative,English
CMT00203,I am going to try this method later. 😶,Reinforcement Learning Guide,StatQuest,0,0,2024-05-22 06:52:00,0.0221,-0.021,0.2656,Neutral,English
CMT00204,"This is pure gold, thank you for sharing! Great work. 🎉",Reinforcement Learning Guide,CampusX,114,32,2024-04-07 04:48:00,0.611,0.21,0.7286,Positive,English
CMT00205,The video is around 15 minutes long. 👀,Web Development with Flask,KrishNaik,4,5,2025-02-06 15:09:00,0.0161,-0.0294,0.5619,Neutral,English
CMT00206,"I watched this three times, so informative! Keep it up! 🔥",Computer Vision with OpenCV,CampusX,0,1,2025-04-10 15:20:00,0.121,0.8049,0.5656,Positive,Tamil
CMT00207,"I watched this three times, so informative! Please reply. 🔥",Neural Networks Tutorial,KrishNaik,5,3,2024-08-04 15:17:00,0.6468,0.7124,0.3583,Positive,English
CMT00208,This video is way too long and covers nothing useful. 😒,Python Tutorial for Beginners,TechWithTim,10,1,2025-04-15 00:07:00,-0.4578,-0.5389,0.8435,Negative,English
CMT00209,"Amazing quality content, you are a legend! 👍",Natural Language Processing Basics,CodeBasics,0,1,2024-04-05 20:23:00,0.2402,0.7042,0.3003,Positive,English
CMT00210,First comment from my side on this channel. Keep it up! 💭,Machine Learning Crash Course,Sentdex,0,0,2024-08-06 15:04:00,-0.0359,0.01,0.2062,Neutral,English
CMT00211,"This is the worst video I have ever seen, waste of time. Keep it up! 👎",Data Science with Pandas,freeCodeCamp,7,1,2024-08-22 12:05:00,-0.9824,-0.6736,0.6846,Negative,English
CMT00212,"Your teaching style is wonderful, please make more videos! 👍",Data Science with Pandas,Sentdex,58,33,2024-01-09 19:41:00,0.1789,0.7848,0.2313,Positive,English
CMT00213,"Wow this is so good, subscribing right now! Thanks! 🙌",Machine Learning Crash Course,Sentdex,52,8,2024-05-06 18:46:00,0.9147,0.6353,0.4072,Positive,English
CMT00214,"Okay video, nothing special really. 🙄",Python Tutorial for Beginners,CampusX,1,0,2025-06-14 19:32:00,-0.0178,-0.0333,0.2509,Neutral,English
CMT00215,"Clickbait title, the video has nothing to do with it. 🚫",Reinforcement Learning Guide,Sentdex,12,8,2024-01-13 11:59:00,-0.5248,-0.8929,0.3532,Negative,English
CMT00216,"You are a genius, this was so helpful for my exam! 🔥",Reinforcement Learning Guide,Sentdex,13,0,2024-09-25 06:02:00,0.692,0.7746,0.8381,Positive,English
CMT00217,"Perfect explanation, exactly what I was looking for! 💯",Computer Vision with OpenCV,Telusko,19,19,2024-06-05 08:05:00,0.7711,0.4524,0.3479,Positive,English
CMT00218,The video is around 15 minutes long. Great work. 🤔,Neural Networks Tutorial,KrishNaik,6,0,2024-09-07 02:59:00,0.0029,-0.0087,0.4476,Neutral,English
CMT00219,I came here to learn but left more confused than before. 💀,Python Tutorial for Beginners,CodeBasics,10,11,2024-01-12 05:31:00,-0.3639,-0.3749,0.8624,Negative,English
CMT00220,Just here to understand the basics. 🙄,Machine Learning Crash Course,TechWithTim,9,5,2025-03-15 08:33:00,-0.0266,-0.0298,0.1511,Neutral,Hindi
CMT00221,"Nothing new here, just copied from other videos. Please reply. 🚫",Data Science with Pandas,3Blue1Brown,10,2,2024-09-18 03:57:00,-0.5621,-0.6579,0.5591,Negative,Hindi
CMT00222,"Perfect explanation, exactly what I was looking for! Thanks! 😊",Python Tutorial for Beginners,freeCodeCamp,42,23,2025-01-27 04:11:00,0.0524,0.8658,0.8449,Positive,English
CMT00223,I noticed the thumbnail was a bit different. Great work. 😶,Machine Learning Crash Course,Programming with Mosh,0,1,2024-05-02 16:43:00,-0.022,-0.0201,0.8216,Neutral,English
CMT00224,This is about machine learning I think. Great work. 📌,Natural Language Processing Basics,3Blue1Brown,2,0,2025-04-12 00:23:00,0.0363,-0.0345,0.2605,Neutral,Hinglish
CMT00225,"Clickbait title, the video has nothing to do with it. Thanks! 🚫",Computer Vision with OpenCV,KrishNaik,3,1,2024-01-07 13:01:00,-0.5539,-0.4379,0.2864,Negative,English
CMT00226,I watched this video today. 🤷,Natural Language Processing Basics,Sentdex,1,0,2024-08-31 13:31:00,0.0361,-0.0399,0.8689,Neutral,English
CMT00227,"Best tutorial I have ever watched, very helpful! 💯",Web Development with Flask,freeCodeCamp,180,47,2024-03-27 18:06:00,0.916,0.9024,0.5043,Positive,Hinglish
CMT00228,Loved the way you explained with examples! Thanks! 👍,Natural Language Processing Basics,CampusX,24,10,2025-02-06 22:53:00,0.1085,0.6793,0.6883,Positive,English
CMT00229,"The explanation is crystal clear, thank you so much! Thanks! 🔥",Machine Learning Crash Course,CodeBasics,111,28,2025-04-22 10:26:00,0.9369,0.1793,0.1966,Positive,English
CMT00230,"Your teaching style is wonderful, please make more videos! Thanks! 🔥",Natural Language Processing Basics,Programming with Mosh,49,2,2024-08-08 10:09:00,0.4855,0.8599,0.173,Positive,English
CMT00231,"Best tutorial I have ever watched, very helpful! 👍",Neural Networks Tutorial,freeCodeCamp,79,35,2024-09-12 03:29:00,0.6866,0.2972,0.1815,Positive,English
CMT00232,I have been struggling with this for days and you explained it so simply! ✨,Machine Learning Crash Course,Programming with Mosh,34,16,2024-03-17 00:04:00,0.1729,0.8325,0.2582,Positive,Hinglish
CMT00233,Came here from Google search. 😶,Python Tutorial for Beginners,freeCodeCamp,4,0,2024-06-21 18:27:00,0.0324,0.0263,0.7573,Neutral,English
CMT00234,"Amazing quality content, you are a legend! Great work. 👍",Natural Language Processing Basics,freeCodeCamp,33,9,2024-02-05 19:39:00,0.2124,0.254,0.5936,Positive,Hinglish
CMT00235,"You are a genius, this was so helpful for my exam! Thanks! 💯",Neural Networks Tutorial,KrishNaik,10,10,2025-06-22 07:40:00,0.5003,0.1333,0.8953,Positive,English
CMT00236,Subscribed to the channel a while ago. Please reply. 😶,Computer Vision with OpenCV,3Blue1Brown,6,6,2024-10-03 05:01:00,-0.0016,0.0225,0.3551,Neutral,English
CMT00237,Just here to understand the basics. Please reply. 😶,Deep Learning Explained,CodeBasics,1,0,2024-09-10 21:15:00,-0.0353,0.0393,0.3132,Neutral,Hindi
CMT00238,"Okay video, nothing special really. Great work. 🤷",Data Science with Pandas,CodeBasics,0,0,2024-11-21 23:44:00,0.0061,0.0386,0.387,Neutral,Hinglish
CMT00239,"This is misleading information, do not trust this. Keep it up! 😤",Computer Vision with OpenCV,CampusX,10,2,2025-05-17 01:05:00,-0.0993,-0.4646,0.1449,Negative,Hinglish
CMT00240,"This changed my life, thank you from the bottom of my heart! Thanks! ❤️",Web Development with Flask,CodeBasics,9,5,2024-03-01 00:09:00,0.0506,0.922,0.5693,Positive,English
CMT00241,"Perfect explanation, exactly what I was looking for! ✨",Neural Networks Tutorial,Programming with Mosh,141,6,2024-12-10 09:20:00,0.859,0.9625,0.2092,Positive,English
CMT00242,"Average video, serves its purpose. Thanks! 😶",Reinforcement Learning Guide,CodeBasics,15,12,2024-11-10 23:44:00,0.0119,-0.0261,0.3356,Neutral,English
CMT00243,Loved the way you explained with examples! Thanks! 😊,Reinforcement Learning Guide,3Blue1Brown,123,39,2024-08-14 20:36:00,0.4181,0.9946,0.1833,Positive,English
CMT00244,"The explanation is crystal clear, thank you so much! 👍",Machine Learning Crash Course,3Blue1Brown,23,14,2024-01-12 08:13:00,0.2737,0.9833,0.2996,Positive,English
CMT00245,"Incredible work, keep it up! You are the best! 🙌",Neural Networks Tutorial,CodeBasics,0,1,2025-05-19 12:22:00,0.7272,0.0957,0.5368,Positive,English
CMT00246,Third video I watched on this topic today. Keep it up! 👀,Machine Learning Crash Course,TechWithTim,13,4,2024-01-21 10:16:00,0.0121,0.015,0.8613,Neutral,English
CMT00247,Finally someone explained this topic correctly! Great work. 🔥,Reinforcement Learning Guide,Programming with Mosh,27,28,2025-05-09 22:01:00,0.2013,0.1213,0.4451,Positive,Hinglish
CMT00248,"Stopped watching at 2 minutes, absolute waste of my time. Thanks! 😤",Neural Networks Tutorial,Telusko,34,34,2024-09-28 21:18:00,-0.8423,-0.9038,0.3379,Negative,English
CMT00249,"You are a genius, this was so helpful for my exam! ✨",Neural Networks Tutorial,Sentdex,165,18,2025-05-06 06:06:00,0.8395,0.1959,0.1206,Positive,English
CMT00250,"The explanation is crystal clear, thank you so much! Keep it up! 💯",SQL for Data Analysis,CampusX,95,5,2025-01-31 05:23:00,0.4952,0.1597,0.8084,Positive,English
CMT00251,"This is pure gold, thank you for sharing! Please reply. 🎉",Python Tutorial for Beginners,CodeBasics,17,3,2024-03-28 21:22:00,0.4634,0.3002,0.7465,Positive,English
CMT00252,"I cannot believe this has so many views, very disappointing. Please reply. ❌",SQL for Data Analysis,Programming with Mosh,4,1,2025-05-02 09:05:00,-0.9327,-0.6322,0.4158,Negative,Hindi
CMT00253,The presenter is very unclear and keeps making mistakes. 💀,SQL for Data Analysis,CodeBasics,19,5,2024-08-04 06:08:00,-0.2376,-0.3563,0.1341,Negative,English
CMT00254,"Wow this is so good, subscribing right now! 🔥",Neural Networks Tutorial,Telusko,19,12,2024-11-29 08:33:00,0.8341,0.295,0.4665,Positive,English
CMT00255,The presenter is very unclear and keeps making mistakes. Thanks! 💀,Reinforcement Learning Guide,Programming with Mosh,1,2,2024-04-12 03:36:00,-0.2552,-0.8931,0.7236,Negative,English
CMT00256,I noticed the thumbnail was a bit different. 📌,Data Science with Pandas,CampusX,4,3,2024-05-27 19:38:00,-0.0189,0.0124,0.6447,Neutral,English
CMT00257,"Absolutely brilliant explanation, 10 out of 10! Great work. 🙌",Web Development with Flask,TechWithTim,137,21,2024-11-06 09:17:00,0.6991,0.0968,0.7743,Positive,Hindi
CMT00258,I have been struggling with this for days and you explained it so simply! Great work. 🙌,Natural Language Processing Basics,StatQuest,59,38,2024-04-01 06:28:00,0.1763,0.9755,0.2691,Positive,English
CMT00259,"Perfect explanation, exactly what I was looking for! 👍",Natural Language Processing Basics,Telusko,42,25,2024-05-18 16:56:00,0.8652,0.83,0.5549,Positive,English
